year,volume,name,place
2009,43,AKABOSHI -異聞水滸伝-,20
2009,43,ピューと吹く! ジャガー,22
2009,43,HUNTER×HUNTER,休
2009,43,わっしょい! わじマニア,9
2009,43,保健室の死神,7
2009,43,賢い犬リリエンタール,5
2009,42,NARUTO －ナルト－,2
2009,42,ONE PIECE,休
2009,42,BLEACH,5
2009,42,REBORN!,6
2009,42,べるぜバブ,3
2009,42,あねどきっ,16
2009,42,いぬまるだしっ,15
2009,42,トリコ,9
2009,42,銀魂,13
2009,42,こちら葛飾区亀有公園前派出所,10
2009,42,ぬらりひょんの孫,12
2009,42,SKET DANCE,11
2009,42,バクマン。,14
2009,42,PSYREN －サイレン－,17
2009,42,黒子のバスケ,7
2009,42,めだかボックス,19
2009,42,AKABOSHI -異聞水滸伝-,18
2009,42,ピューと吹く! ジャガー,21
2009,42,HUNTER×HUNTER,休
2009,42,鍵人 -カギジン-,20
2009,42,わっしょい! わじマニア,8
2009,42,保健室の死神,4
2009,42,賢い犬リリエンタール,1
2009,41,NARUTO －ナルト－,2
2009,41,ONE PIECE,3
2009,41,BLEACH,5
2009,41,いぬまるだしっ,8
2009,41,REBORN!,14
2009,41,銀魂,6
2009,41,べるぜバブ,17
2009,41,トリコ,7
2009,41,ぬらりひょんの孫,13
2009,41,SKET DANCE,18
2009,41,こちら葛飾区亀有公園前派出所,4
2009,41,バクマン。,9
2009,41,PSYREN －サイレン－,10
2009,41,黒子のバスケ,12
2009,41,めだかボックス,19
2009,41,AKABOSHI -異聞水滸伝-,11
2009,41,ピューと吹く! ジャガー,21
2009,41,HUNTER×HUNTER,休
2009,41,あねどきっ,15
2009,41,鍵人 -カギジン-,20
2009,41,わっしょい! わじマニア,16
2009,41,保健室の死神,1
2009,40,NARUTO －ナルト－,3
2009,40,ONE PIECE,2
2009,40,BLEACH,5
2009,40,いぬまるだしっ,6
2009,40,べるぜバブ,1
2009,40,REBORN!,4
2009,40,トリコ,16
2009,40,銀魂,13
2009,40,ぬらりひょんの孫,9
2009,40,SKET DANCE,10
2009,40,こちら葛飾区亀有公園前派出所,14
2009,40,バクマン。,17
2009,40,PSYREN －サイレン－,20
2009,40,黒子のバスケ,7
2009,40,めだかボックス,22
2009,40,AKABOSHI -異聞水滸伝-,21
2009,40,To LOVEる,15
2009,40,ピューと吹く! ジャガー,23
2009,40,HUNTER×HUNTER,休
2009,40,あねどきっ,12
2009,40,鍵人 -カギジン-,19
2009,40,わっしょい! わじマニア,11
2009,39,NARUTO －ナルト－,2
2009,39,ONE PIECE,3
2009,39,BLEACH,7
2009,39,いぬまるだしっ,6
2009,39,トリコ,5
2009,39,べるぜバブ,15
2009,39,REBORN!,4
2009,39,銀魂,13
2009,39,SKET DANCE,10
2009,39,ぬらりひょんの孫,17
2009,39,バクマン。,1
2009,39,こちら葛飾区亀有公園前派出所,16
2009,39,PSYREN －サイレン－,9
2009,39,めだかボックス,19
2009,39,黒子のバスケ,18
2009,39,AKABOSHI -異聞水滸伝-,21
2009,39,To LOVEる,22
2009,39,ピューと吹く! ジャガー,12
2009,39,HUNTER×HUNTER,休
2009,39,あねどきっ,11
2009,39,鍵人 -カギジン-,14
2009,39,わっしょい! わじマニア,20
2009,37,NARUTO －ナルト－,2
2009,37,ONE PIECE,1
2009,37,BLEACH,3
2009,37,いぬまるだしっ,6
2009,37,べるぜバブ,5
2009,37,REBORN!,17
2009,37,トリコ,18
2009,37,銀魂,4
2009,37,ぬらりひょんの孫,10
2009,37,SKET DANCE,15
2009,37,こちら葛飾区亀有公園前派出所,16
2009,37,バクマン。,19
2009,37,PSYREN －サイレン－,14
2009,37,めだかボックス,20
2009,37,AKABOSHI -異聞水滸伝-,21
2009,37,黒子のバスケ,13
2009,37,To LOVEる,22
2009,37,ピューと吹く! ジャガー,23
2009,37,D. Gray-man,休
2009,37,HUNTER×HUNTER,休
2009,37,あねどきっ,7
2009,37,鍵人 -カギジン-,11
2009,37,わっしょい! わじマニア,9
2009,36,NARUTO －ナルト－,2
2009,36,ONE PIECE,3
2009,36,BLEACH,10
2009,36,REBORN!,4
2009,36,いぬまるだしっ,6
2009,36,トリコ,5
2009,36,べるぜバブ,16
2009,36,こちら葛飾区亀有公園前派出所,1
2009,36,銀魂,14
2009,36,SKET DANCE,11
2009,36,めだかボックス,17
2009,36,ぬらりひょんの孫,18
2009,36,バクマン。,13
2009,36,PSYREN －サイレン－,15
2009,36,AKABOSHI -異聞水滸伝-,19
2009,36,黒子のバスケ,20
2009,36,To LOVEる,21
2009,36,ピューと吹く! ジャガー,22
2009,36,D. Gray-man,休
2009,36,HUNTER×HUNTER,休
2009,36,あねどきっ,9
2009,36,鍵人 -カギジン-,7
2009,36,わっしょい! わじマニア,12
2009,35,NARUTO －ナルト－,1
2009,35,ONE PIECE,2
2009,35,BLEACH,3
2009,35,べるぜバブ,8
2009,35,REBORN!,5
2009,35,いぬまるだしっ,17
2009,35,トリコ,19
2009,35,銀魂,7
2009,35,めだかボックス,18
2009,35,こちら葛飾区亀有公園前派出所,14
2009,35,ぬらりひょんの孫,4
2009,35,SKET DANCE,15
2009,35,AKABOSHI -異聞水滸伝-,21
2009,35,バクマン。,20
2009,35,PSYREN －サイレン－,12
2009,35,黒子のバスケ,16
2009,35,To LOVEる,22
2009,35,ピューと吹く! ジャガー,23
2009,35,D. Gray-man,休
2009,35,HUNTER×HUNTER,休
2009,35,あねどきっ,13
2009,35,鍵人 -カギジン-,11
2009,35,わっしょい! わじマニア,6
2009,34,NARUTO －ナルト－,3
2009,34,ONE PIECE,2
2009,34,BLEACH,12
2009,34,べるぜバブ,13
2009,34,いぬまるだしっ,15
2009,34,トリコ,1
2009,34,REBORN!,17
2009,34,めだかボックス,14
2009,34,AKABOSHI -異聞水滸伝-,20
2009,34,銀魂,16
2009,34,こちら葛飾区亀有公園前派出所,8
2009,34,バクマン。,6
2009,34,SKET DANCE,11
2009,34,PSYREN －サイレン－,10
2009,34,ぬらりひょんの孫,7
2009,34,黒子のバスケ,18
2009,34,To LOVEる,19
2009,34,ピューと吹く! ジャガー,21
2009,34,D. Gray-man,休
2009,34,HUNTER×HUNTER,休
2009,34,あねどきっ,5
2009,34,鍵人 -カギジン-,9
2009,34,わっしょい! わじマニア,4
2009,33,NARUTO －ナルト－,2
2009,33,ONE PIECE,休
2009,33,BLEACH,8
2009,33,べるぜバブ,3
2009,33,いぬまるだしっ,7
2009,33,REBORN!,6
2009,33,めだかボックス,15
2009,33,トリコ,12
2009,33,銀魂,5
2009,33,バクマン。,16
2009,33,こちら葛飾区亀有公園前派出所,10
2009,33,SKET DANCE,11
2009,33,PSYREN －サイレン－,9
2009,33,黒子のバスケ,18
2009,33,ぬらりひょんの孫,13
2009,33,To LOVEる,14
2009,33,ピューと吹く! ジャガー,19
2009,33,D. Gray-man,休
2009,33,HUNTER×HUNTER,休
2009,33,AKABOSHI -異聞水滸伝-,17
2009,33,あねどきっ,4
2009,33,鍵人 -カギジン-,1
2009,32,ONE PIECE,3
2009,32,NARUTO －ナルト－,2
2009,32,BLEACH,4
2009,32,いぬまるだしっ,7
2009,32,べるぜバブ,9
2009,32,トリコ,10
2009,32,REBORN!,12
2009,32,バクマン。,6
2009,32,銀魂,16
2009,32,黒子のバスケ,13
2009,32,こちら葛飾区亀有公園前派出所,14
2009,32,SKET DANCE,5
2009,32,PSYREN －サイレン－,17
2009,32,ぬらりひょんの孫,8
2009,32,D. Gray-man,休
2009,32,To LOVEる,18
2009,32,ピューと吹く! ジャガー,19
2009,32,HUNTER×HUNTER,休
2009,32,めだかボックス,11
2009,32,AKABOSHI -異聞水滸伝-,15
2009,32,あねどきっ,1
2009,31,ONE PIECE,3
2009,31,NARUTO －ナルト－,1
2009,31,BLEACH,10
2009,31,いぬまるだしっ,4
2009,31,べるぜバブ,13
2009,31,トリコ,休
2009,31,REBORN!,12
2009,31,バクマン。,17
2009,31,銀魂,2
2009,31,黒子のバスケ,16
2009,31,こちら葛飾区亀有公園前派出所,14
2009,31,SKET DANCE,5
2009,31,PSYREN －サイレン－,15
2009,31,D. Gray-man,休
2009,31,ぬらりひょんの孫,7
2009,31,To LOVEる,18
2009,31,フープメン,19
2009,31,ピューと吹く! ジャガー,20
2009,31,HUNTER×HUNTER,休
2009,31,めだかボックス,11
2009,31,AKABOSHI -異聞水滸伝-,8
2009,30,ONE PIECE,1
2009,30,NARUTO －ナルト－,2
2009,30,BLEACH,7
2009,30,べるぜバブ,5
2009,30,トリコ,3
2009,30,いぬまるだしっ,6
2009,30,REBORN!,9
2009,30,バクマン。,4
2009,30,黒子のバスケ,17
2009,30,銀魂,13
2009,30,こちら葛飾区亀有公園前派出所,12
2009,30,PSYREN －サイレン－,14
2009,30,SKET DANCE,16
2009,30,D. Gray-man,休
2009,30,ぬらりひょんの孫,15
2009,30,To LOVEる,18
2009,30,フープメン,19
2009,30,ピューと吹く! ジャガー,20
2009,30,HUNTER×HUNTER,休
2009,30,めだかボックス,10
2009,30,AKABOSHI -異聞水滸伝-,11
2009,29,ONE PIECE,3
2009,29,NARUTO －ナルト－,2
2009,29,BLEACH,4
2009,29,べるぜバブ,5
2009,29,REBORN!,9
2009,29,トリコ,1
2009,29,いぬまるだしっ,6
2009,29,黒子のバスケ,12
2009,29,バクマン。,17
2009,29,銀魂,15
2009,29,こちら葛飾区亀有公園前派出所,16
2009,29,PSYREN －サイレン－,18
2009,29,SKET DANCE,11
2009,29,D. Gray-man,休
2009,29,アイシールド21,14
2009,29,ぬらりひょんの孫,13
2009,29,To LOVEる,19
2009,29,フープメン,20
2009,29,ピューと吹く! ジャガー,21
2009,29,HUNTER×HUNTER,休
2009,29,めだかボックス,7
2009,29,AKABOSHI -異聞水滸伝-,10
2009,28,ONE PIECE,3
2009,28,NARUTO －ナルト－,2
2009,28,BLEACH,5
2009,28,べるぜバブ,4
2009,28,REBORN!,1
2009,28,トリコ,14
2009,28,いぬまるだしっ,6
2009,28,黒子のバスケ,12
2009,28,銀魂,11
2009,28,バクマン。,13
2009,28,PSYREN －サイレン－,9
2009,28,こちら葛飾区亀有公園前派出所,16
2009,28,SKET DANCE,15
2009,28,アイシールド21,17
2009,28,D. Gray-man,休
2009,28,ぬらりひょんの孫,18
2009,28,フープメン,20
2009,28,To LOVEる,19
2009,28,ピューと吹く! ジャガー,21
2009,28,HUNTER×HUNTER,休
2009,28,めだかボックス,10
2009,28,AKABOSHI -異聞水滸伝-,7
2009,27,ONE PIECE,2
2009,27,NARUTO －ナルト－,3
2009,27,BLEACH,5
2009,27,トリコ,12
2009,27,べるぜバブ,10
2009,27,REBORN!,4
2009,27,いぬまるだしっ,6
2009,27,銀魂,15
2009,27,黒子のバスケ,11
2009,27,バクマン。,13
2009,27,こちら葛飾区亀有公園前派出所,1
2009,27,SKET DANCE,18
2009,27,PSYREN －サイレン－,14
2009,27,ぬらりひょんの孫,17
2009,27,アイシールド21,16
2009,27,フープメン,20
2009,27,D. Gray-man,休
2009,27,To LOVEる,19
2009,27,ピューと吹く! ジャガー,21
2009,27,HUNTER×HUNTER,休
2009,27,めだかボックス,7
2009,27,AKABOSHI -異聞水滸伝-,9
2009,26,ONE PIECE,2
2009,26,NARUTO －ナルト－,3
2009,26,BLEACH,5
2009,26,トリコ,6
2009,26,べるぜバブ,1
2009,26,REBORN!,9
2009,26,バクマン。,12
2009,26,銀魂,10
2009,26,いぬまるだしっ,11
2009,26,黒子のバスケ,13
2009,26,こちら葛飾区亀有公園前派出所,14
2009,26,SKET DANCE,15
2009,26,PSYREN －サイレン－,7
2009,26,ぬらりひょんの孫,17
2009,26,フープメン,19
2009,26,アイシールド21,16
2009,26,D. Gray-man,休
2009,26,To LOVEる,18
2009,26,ピューと吹く! ジャガー,20
2009,26,HUNTER×HUNTER,休
2009,26,めだかボックス,8
2009,26,AKABOSHI -異聞水滸伝-,4
2009,25,ONE PIECE,2
2009,25,NARUTO －ナルト－,3
2009,25,BLEACH,6
2009,25,トリコ,11
2009,25,REBORN!,10
2009,25,べるぜバブ,8
2009,25,バクマン。,13
2009,25,銀魂,5
2009,25,いぬまるだしっ,7
2009,25,黒子のバスケ,14
2009,25,こちら葛飾区亀有公園前派出所,12
2009,25,SKET DANCE,15
2009,25,ぬらりひょんの孫,18
2009,25,PSYREN －サイレン－,16
2009,25,フープメン,19
2009,25,D. Gray-man,休
2009,25,アイシールド21,17
2009,25,To LOVEる,9
2009,25,ピューと吹く! ジャガー,20
2009,25,HUNTER×HUNTER,休
2009,25,めだかボックス,4
2009,25,AKABOSHI -異聞水滸伝-,1
2009,24,ONE PIECE,2
2009,24,NARUTO －ナルト－,3
2009,24,BLEACH,6
2009,24,トリコ,7
2009,24,REBORN!,10
2009,24,べるぜバブ,5
2009,24,バクマン。,8
2009,24,黒子のバスケ,9
2009,24,銀魂,12
2009,24,いぬまるだしっ,4
2009,24,こちら葛飾区亀有公園前派出所,11
2009,24,フープメン,18
2009,24,SKET DANCE,14
2009,24,ぬらりひょんの孫,15
2009,24,PSYREN －サイレン－,13
2009,24,アイシールド21,16
2009,24,D. Gray-man,休
2009,24,To LOVEる,17
2009,24,ピューと吹く! ジャガー,19
2009,24,HUNTER×HUNTER,休
2009,24,めだかボックス,1
2009,22,ONE PIECE,1
2009,22,NARUTO －ナルト－,3
2009,22,BLEACH,2
2009,22,トリコ,5
2009,22,REBORN!,9
2009,22,べるぜバブ,10
2009,22,バクマン。,7
2009,22,銀魂,14
2009,22,黒子のバスケ,4
2009,22,いぬまるだしっ,6
2009,22,こちら葛飾区亀有公園前派出所,12
2009,22,SKET DANCE,11
2009,22,ぬらりひょんの孫,16
2009,22,PSYREN －サイレン－,15
2009,22,アイシールド21,13
